,Ask,BaseVolume,Bid,High,Last,Low,OpenBuy,OpenSell,time
34106,5.622e-05,114.56549022,5.564e-05,5.78e-05,5.63e-05,5.215e-05,370.0,2521.0,2018-03-04T17:50:00Z
34107,5.627e-05,114.41552287,5.565e-05,5.78e-05,5.622e-05,5.215e-05,370.0,2521.0,2018-03-04T18:00:00Z
34108,5.623e-05,113.92881361,5.601e-05,5.78e-05,5.625e-05,5.215e-05,374.0,2521.0,2018-03-04T18:10:00Z
34109,5.622e-05,113.85143898,5.579e-05,5.78e-05,5.577e-05,5.215e-05,376.0,2521.0,2018-03-04T18:20:00Z
34110,5.607e-05,114.44236613,5.579e-05,5.78e-05,5.609e-05,5.215e-05,377.0,2529.0,2018-03-04T18:30:00Z
34111,5.608e-05,114.00821339,5.581e-05,5.78e-05,5.581e-05,5.215e-05,378.0,2534.0,2018-03-04T18:40:00Z
34112,5.589e-05,114.14540209,5.582e-05,5.78e-05,5.606e-05,5.215e-05,375.0,2538.0,2018-03-04T18:50:00Z
34113,5.575e-05,115.0538812,5.569e-05,5.78e-05,5.6e-05,5.215e-05,375.0,2535.0,2018-03-04T19:00:00Z
34114,5.608e-05,115.35794835,5.569e-05,5.78e-05,5.608e-05,5.215e-05,374.0,2535.0,2018-03-04T19:10:00Z
34115,5.605e-05,115.49664524,5.56e-05,5.78e-05,5.56e-05,5.215e-05,370.0,2536.0,2018-03-04T19:20:00Z
34116,5.5e-05,116.12987032,5.493e-05,5.78e-05,5.5e-05,5.215e-05,342.0,2543.0,2018-03-04T19:30:00Z
34117,5.559e-05,116.08083959,5.555e-05,5.78e-05,5.56e-05,5.215e-05,345.0,2542.0,2018-03-04T19:40:00Z
34118,5.52e-05,116.70915479,5.462e-05,5.78e-05,5.461e-05,5.215e-05,334.0,2548.0,2018-03-04T19:50:00Z
34119,5.534e-05,116.41425225,5.459e-05,5.78e-05,5.511e-05,5.215e-05,334.0,2546.0,2018-03-04T20:00:00Z
34120,5.5e-05,117.39160754,5.455e-05,5.78e-05,5.509e-05,5.215e-05,334.0,2553.0,2018-03-04T20:10:00Z
34121,5.5e-05,117.47472335,5.461e-05,5.78e-05,5.5e-05,5.215e-05,341.0,2552.0,2018-03-04T20:20:00Z
34122,5.503e-05,118.56267945,5.455e-05,5.78e-05,5.455e-05,5.215e-05,339.0,2554.0,2018-03-04T20:30:00Z
34123,5.5e-05,118.99009332,5.455e-05,5.78e-05,5.455e-05,5.215e-05,338.0,2553.0,2018-03-04T20:40:00Z
34124,5.499e-05,119.54549286,5.455e-05,5.78e-05,5.499e-05,5.215e-05,340.0,2559.0,2018-03-04T20:50:00Z
34125,5.422e-05,121.17897574,5.421e-05,5.78e-05,5.422e-05,5.215e-05,326.0,2560.0,2018-03-04T21:00:00Z
34126,5.49e-05,121.78545829,5.427e-05,5.78e-05,5.422e-05,5.215e-05,327.0,2561.0,2018-03-04T21:10:00Z
34127,5.48e-05,120.85489751,5.423e-05,5.78e-05,5.423e-05,5.215e-05,332.0,2559.0,2018-03-04T21:20:00Z
34128,5.481e-05,121.17303057,5.426e-05,5.78e-05,5.424e-05,5.215e-05,338.0,2559.0,2018-03-04T21:30:00Z
34129,5.483e-05,121.3515385,5.43e-05,5.78e-05,5.426e-05,5.215e-05,340.0,2556.0,2018-03-04T21:40:00Z
34130,5.537e-05,121.50385815,5.533e-05,5.78e-05,5.533e-05,5.215e-05,338.0,2547.0,2018-03-04T21:50:00Z
34131,5.58e-05,124.12664396,5.552e-05,5.78e-05,5.551e-05,5.215e-05,339.0,2545.0,2018-03-04T22:00:00Z
34132,5.617e-05,125.59437291,5.612e-05,5.78e-05,5.618e-05,5.215e-05,340.0,2541.0,2018-03-04T22:10:00Z
34133,5.597e-05,127.00014879,5.543e-05,5.78e-05,5.559e-05,5.215e-05,345.0,2551.0,2018-03-04T22:20:00Z
34134,5.559e-05,127.42248664,5.53e-05,5.78e-05,5.559e-05,5.215e-05,346.0,2556.0,2018-03-04T22:30:00Z
34135,5.559e-05,126.65789869,5.472e-05,5.78e-05,5.481e-05,5.215e-05,343.0,2555.0,2018-03-04T22:40:00Z
34136,5.552e-05,126.1584672,5.487e-05,5.78e-05,5.557e-05,5.215e-05,349.0,2556.0,2018-03-04T22:50:00Z
34137,5.557e-05,126.06895841,5.476e-05,5.78e-05,5.557e-05,5.215e-05,351.0,2558.0,2018-03-04T23:00:00Z
34138,5.597e-05,126.11244199,5.508e-05,5.78e-05,5.498e-05,5.215e-05,351.0,2555.0,2018-03-04T23:10:00Z
34139,5.516e-05,125.39536221,5.512e-05,5.78e-05,5.516e-05,5.215e-05,350.0,2555.0,2018-03-04T23:20:00Z
34140,5.597e-05,124.99348031,5.551e-05,5.78e-05,5.597e-05,5.215e-05,352.0,2547.0,2018-03-04T23:30:00Z
34141,5.684e-05,130.26568084,5.611e-05,5.794e-05,5.632e-05,5.215e-05,354.0,2528.0,2018-03-04T23:40:00Z
34142,5.739e-05,130.67461064,5.671e-05,5.794e-05,5.671e-05,5.215e-05,360.0,2527.0,2018-03-04T23:50:00Z
34143,5.513e-05,131.16212994,5.488e-05,5.794e-05,5.513e-05,5.215e-05,344.0,2531.0,2018-03-05T00:00:00Z
